Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-04-27,18:22:25.070,69,0,100,0,0,19,100,71,100,13,65,20,68,20,0.01,0.00,1.60,44.333875 -71.577341,48.3,90.22,470,20,-0.2,15.5,8.6,2512,68,"CRUS",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:26.070,69,0,100,0,0,19,100,70,100,13,68,20,70,20,0.04,0.00,1.59,44.333836 -71.577008,49.0,91.41,470,20,0.2,15.5,8.5,2514,68,"CRUS",-4,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:27.070,67,0,100,0,0,19,100,69,100,14,70,20,73,20,0.02,0.00,1.58,44.333818 -71.576847,48.7,90.62,471,20,0.0,15.5,7.6,2517,68,"CRUS",-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:28.070,73,0,100,0,0,19,100,74,100,13,62,20,63,20,0.02,0.02,1.57,44.333801 -71.576686,48.9,90.79,470,20,-0.4,15.5,9.4,2519,68,"CRUS",-4,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:29.070,70,0,100,0,0,19,100,72,100,14,65,20,68,20,0.05,0.07,1.60,44.333767 -71.576358,50.8,91.50,470,20,-0.2,15.5,11.2,2523,68,"CRUS",-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:30.070,66,0,100,0,0,19,100,68,100,14,71,20,74,20,0.07,-0.01,1.59,44.333748 -71.576188,51.3,91.61,470,20,0.2,15.5,10.6,2525,68,"CRUS",-4,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:31.070,63,0,100,0,0,19,100,65,100,13,76,20,76,20,0.05,0.02,1.58,44.333729 -71.576019,51.6,90.58,470,20,0.3,15.5,9.3,2527,68,"CRUS",-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:32.070,63,0,100,0,0,19,100,65,100,13,76,20,79,20,0.03,0.01,1.59,44.333692 -71.575687,50.7,91.43,471,20,0.4,15.5,7.5,2531,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:33.070,62,0,100,0,0,19,100,64,100,13,78,20,81,20,0.01,0.02,1.61,44.333676 -71.575534,50.4,92.90,471,20,0.2,15.5,7.5,2532,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:34.070,64,0,100,0,0,19,100,65,100,13,76,20,78,20,0.00,0.00,1.62,44.333641 -71.575204,50.6,91.87,471,20,-0.1,15.5,7.9,2534,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:35.070,64,0,100,0,0,19,100,66,100,14,74,20,78,20,0.02,0.03,1.60,44.333624 -71.575046,50.3,91.73,471,20,0.1,15.6,6.7,2537,68,"CRUS",-2,1,-1024,8,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:36.070,64,0,100,0,0,19,100,66,100,15,74,20,78,20,0.01,0.00,1.60,44.333589 -71.574725,49.8,90.63,471,20,0.0,15.5,7.4,2538,68,"CRUS",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:37.070,66,0,100,0,0,19,100,68,100,13,71,20,74,20,0.01,0.05,1.57,44.333571 -71.574571,49.6,91.47,471,20,-0.1,15.5,8.1,2541,68,"CRUS",-4,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:38.070,67,0,100,0,0,19,100,70,100,15,70,20,74,20,0.02,0.07,1.61,44.333552 -71.574411,50.0,90.92,471,20,0.1,15.5,7.1,2543,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:39.070,67,0,100,0,0,19,100,69,100,15,70,20,73,20,0.04,0.06,1.59,44.333532 -71.574246,50.1,92.59,471,20,0.2,15.5,6.8,2544,68,"CRUS",-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:40.070,65,0,100,0,0,19,100,66,100,14,74,20,76,20,0.00,-0.03,1.65,44.333488 -71.573936,48.5,94.81,472,20,0.2,15.6,5.6,2546,68,"CRUS",-2,1,-1024,8,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:41.070,65,0,100,0,0,19,100,66,100,14,74,20,76,20,-0.02,-0.05,1.61,44.333450 -71.573632,48.1,92.94,471,20,-0.5,15.6,6.4,2548,68,"CRUS",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:42.070,63,0,100,0,0,19,100,65,100,13,76,20,79,20,0.01,0.02,1.59,44.333433 -71.573475,48.8,91.75,471,20,-0.4,15.5,7.6,2551,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:43.070,64,0,100,0,0,19,100,65,100,13,76,20,78,20,0.01,0.01,1.60,44.333416 -71.573317,49.2,92.18,471,20,0.0,15.6,6.8,2552,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:44.070,64,0,100,0,0,19,100,66,100,14,74,20,78,20,0.00,0.06,1.63,44.333382 -71.573016,49.2,93.87,471,20,0.1,15.5,6.4,2555,68,"CRUS",-2,1,-1024,8,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:45.070,66,0,100,0,0,19,100,66,100,13,74,20,74,20,0.01,0.03,1.63,44.333362 -71.572864,49.3,93.65,471,20,0.1,15.6,6.0,2556,68,"CRUS",-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:46.070,66,0,100,0,0,19,100,68,100,12,71,20,74,20,0.00,-0.04,1.64,44.333342 -71.572716,49.2,92.64,471,20,0.0,15.6,5.8,2557,68,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:47.070,65,0,100,0,0,19,100,66,100,15,74,20,76,20,0.00,-0.05,1.58,44.333306 -71.572417,49.4,91.70,471,20,0.0,15.6,6.5,2559,68,"CRUS",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:48.070,65,0,100,0,0,19,100,66,100,15,74,20,76,20,0.01,0.03,1.61,44.333277 -71.572109,48.6,93.25,471,20,0.3,15.6,5.8,2561,67,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:49.070,63,0,100,0,0,19,100,65,100,13,76,20,79,20,-0.01,0.01,1.63,44.333262 -71.571958,48.2,93.45,471,20,-0.2,15.6,6.2,2563,67,"CRUS",-4,1,-1024,8,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:50.070,66,0,100,0,0,19,100,67,100,13,73,20,74,20,0.00,0.03,1.64,44.333247 -71.571802,48.4,95.06,471,20,-0.1,15.6,6.5,2564,67,"CRUS",-4,1,-1024,8,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:51.070,65,0,100,0,0,19,100,66,100,15,68,20,71,20,0.00,0.03,1.65,44.333214 -71.571503,48.7,94.89,471,20,0.2,15.6,5.8,2566,67,"CRUS",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:52.070,67,0,100,0,0,19,100,69,100,14,70,20,73,20,0.00,0.04,1.63,44.333196 -71.571352,48.4,93.28,471,20,-0.8,15.5,6.7,2568,67,"CRUS",-4,1,-1024,-87,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1426,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:53.070,63,0,100,0,0,19,100,66,100,14,74,20,79,20,0.02,0.00,1.61,44.333158 -71.571040,50.9,94.50,470,20,-0.9,15.5,11.2,2569,67,"CRUS",-4,1,-1024,-263,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1325,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:54.070,63,0,100,0,1,19,100,66,100,14,74,20,79,20,0.06,-0.13,1.53,44.333143 -71.570879,51.2,91.26,470,20,0.4,15.5,8.7,2573,67,"CRUS",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:55.070,61,0,100,0,1,19,100,68,100,13,71,20,83,20,0.05,0.02,1.45,44.333133 -71.570559,49.9,82.26,471,20,0.5,15.5,8.8,2575,67,"CRUS",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:56.070,59,0,100,0,1,19,100,67,100,14,73,20,86,20,0.02,0.00,1.43,44.333129 -71.570400,49.2,82.48,471,20,0.1,15.5,7.0,2578,67,"CRUS",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:57.070,60,0,100,0,1,19,100,66,100,13,74,20,81,20,0.00,0.02,1.43,44.333126 -71.570242,48.4,82.41,471,20,-0.2,15.5,7.4,2580,67,"CRUS",-4,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:58.070,58,0,100,0,1,19,100,63,100,13,79,20,87,20,0.01,0.00,1.49,44.333122 -71.569932,49.3,85.31,470,20,-0.4,15.5,9.7,2583,67,"CRUS",-4,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:22:59.070,56,0,100,0,1,19,100,62,100,14,81,20,91,20,0.05,0.06,1.46,44.333120 -71.569770,49.7,84.11,470,20,0.5,15.5,8.6,2585,67,"CRUS",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:00.070,56,0,100,0,1,19,100,60,100,14,84,20,91,20,0.03,0.05,1.48,44.333108 -71.569456,48.8,84.18,471,20,0.1,15.5,7.1,2586,67,"CRUS",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:01.070,54,0,100,0,1,19,100,60,100,13,84,20,94,20,0.00,0.07,1.49,44.333100 -71.569296,49.4,85.85,471,20,-0.2,15.5,8.5,2589,67,"CRUS",-4,1,-1024,5,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:02.070,55,0,100,0,1,19,100,58,100,13,87,20,92,20,0.02,0.01,1.52,44.333080 -71.568975,50.4,87.63,471,20,0.0,15.5,7.9,2591,67,"CRUS",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:03.070,56,0,100,0,1,19,100,58,100,13,87,20,91,20,0.02,-0.03,1.53,44.333070 -71.568817,50.2,89.51,472,20,0.6,15.6,4.9,2593,67,"CRUS",-4,0,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:04.070,55,0,100,0,1,19,100,57,100,13,87,20,92,20,-0.01,-0.03,1.53,44.333061 -71.568658,48.8,88.78,472,20,0.2,15.6,5.1,2594,67,"CRUS",-4,-5,-1024,4,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1479,1477,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:05.070,55,0,100,0,1,19,100,59,100,14,86,20,92,20,-0.02,0.15,1.53,44.333050 -71.568352,49.0,88.81,471,20,-0.6,15.6,5.8,2595,67,"CRUS",-2,0,-1024,1024,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,2076,1480,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:06.070,58,0,100,0,0,19,100,61,100,13,83,20,87,20,0.01,0.67,1.75,44.333034 -71.568197,50.0,97.34,471,20,-0.7,15.5,11.6,2599,67,"CRUS",-2,0,-1024,1024,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,2076,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:07.070,56,0,100,0,0,19,100,58,100,14,87,20,91,20,0.03,0.74,2.17,44.332902 -71.567909,57.7,132.40,470,19,-0.2,15.4,16.1,2601,67,"CRUS",-4,4,-1024,820,-1024,-1024,-1,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1956,1482,886,1478,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:08.070,64,0,100,0,0,19,100,67,100,14,73,20,78,20,0.07,0.59,2.54,44.332788 -71.567808,60.4,147.02,471,19,0.5,15.5,9.6,2606,67,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1500,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:09.070,72,0,100,0,1,19,100,72,100,11,65,20,65,20,0.00,-0.10,2.66,44.332554 -71.567660,55.7,153.21,472,19,0.5,15.5,9.6,2606,67,"CRUS",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:10.070,77,0,94,0,0,19,100,81,84,7,50,20,62,20,-0.02,-0.01,2.66,44.332554 -71.567660,55.7,153.21,472,19,-0.4,15.6,0.5,2609,67,"FBWA",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1091,886,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:11.070,73,0,94,0,1,19,100,77,78,13,57,20,63,20,-0.06,-0.02,2.63,44.332554 -71.567660,55.7,153.21,472,19,-0.4,15.6,0.5,2609,67,"FBWA",-2,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,-15,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1479,2012,988,988,1091,1488,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:12.070,70,0,89,0,0,19,100,74,63,10,62,20,68,20,-0.06,-0.02,2.63,44.332554 -71.567660,55.7,153.21,472,19,-0.3,15.6,0.5,2609,67,"FBWA",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,-15,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1091,1488,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:13.070,76,0,89,0,0,19,100,78,52,10,55,20,58,20,-0.02,-0.02,2.69,44.332554 -71.567660,55.7,153.21,472,19,-0.5,15.7,0.5,2609,67,"FBWA",-4,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,-15,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1091,1488,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:14.070,73,0,84,0,0,19,100,74,57,9,62,20,63,20,-0.02,-0.02,2.69,44.331893 -71.567184,39.6,149.89,468,19,-1.3,15.7,0.5,2609,67,"FBWA",-2,1,-1024,7,-1024,-1024,0,0,0,0,0,1024,-15,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1091,1488,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2023-04-27,18:23:15.070,70,0,84,0,1,19,100,76,78,6,58,20,68,20,-0.06,0.01,2.63,44.331893 -71.567184,39.6,149.89,468,19,-1.6,15.7,0.5,2609,67,"FBWA",-4,1,-1024,7,-1024,-1024,-1,0,0,0,0,1024,-1,-1,0,-1,-1,-1,-1,-1,-1,0x0000000000000021,1481,1480,886,1478,2012,988,988,1091,1480,988,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
