Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS_LAT,GPS_LON,HOME_GPS_LAT,HOME_GPS_LON,HOME_DIST,HOME_Alt(m),Rel_Alt(m)
2023-05-08,07:30:56.990,-78,0,100,0,0,31,10,-81,100,12,47,30,52,10,0.05,0.0,-1.4,44.325733 -71.581034,45.7,279.02,529,16,0.6,16.3,8.1,445,94,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325733,-71.581034,44.33319,-71.566964,1392.85079625531,372.0,157.0
2023-05-08,07:30:57.990,-77,0,100,0,0,31,10,-80,100,12,49,30,54,10,0.05,0.07,-1.41,44.325721 -71.581240,45.1,278.91,530,16,0.5,16.3,7.7,447,94,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325721,-71.58124,44.33319,-71.566964,1406.8377255028654,372.0,158.0
2023-05-08,07:30:58.990,-76,0,100,0,0,31,10,-79,96,12,50,30,56,10,0.05,0.07,-1.39,44.325714 -71.581440,43.8,279.42,530,16,0.5,16.3,7.5,450,94,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325714,-71.58144,44.33319,-71.566964,1420.1647525471233,372.0,158.0
2023-05-08,07:30:59.990,-76,0,100,0,0,31,10,-79,100,12,50,30,56,10,0.05,0.02,-1.41,44.325708 -71.581638,43.4,278.7,531,16,0.3,16.3,7.8,452,94,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325708,-71.581638,44.33319,-71.566964,1433.3507560628243,372.0,159.0
2023-05-08,07:31:00.990,-79,0,100,0,1,31,10,-81,100,12,43,30,49,10,0.05,-0.01,-1.44,44.325702 -71.581838,43.9,276.14,531,16,0.3,16.3,8.4,454,94,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325702,-71.581838,44.33319,-71.566964,1446.718433316798,372.0,159.0
2023-05-08,07:31:01.990,-80,0,100,0,1,31,10,-83,100,11,43,30,49,10,0.06,0.02,-1.5,44.325691 -71.582041,44.3,273.79,532,16,0.2,16.3,8.2,456,94,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325691,-71.582041,44.33319,-71.566964,1460.6506775761657,372.0,160.0
2023-05-08,07:31:02.990,-79,0,100,0,1,31,10,-82,100,11,45,30,50,10,0.04,0.06,-1.5,44.325679 -71.582247,45.9,275.42,532,16,0.0,16.3,10.8,459,94,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325679,-71.582247,44.33319,-71.566964,1474.8887698162466,372.0,160.0
2023-05-08,07:31:03.990,-79,0,100,0,1,31,10,-81,96,11,47,30,50,10,0.09,0.01,-1.5,44.325670 -71.582459,46.4,272.12,533,16,1.2,16.3,11.7,461,94,AUTO,-4,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.32567,-71.582459,44.33319,-71.566964,1489.379748228051,372.0,161.0
2023-05-08,07:31:04.990,-79,0,100,0,1,31,10,-82,100,11,45,30,50,10,0.07,0.0,-1.48,44.325658 -71.582665,45.5,275.94,533,16,0.6,16.3,8.2,465,94,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325658,-71.582665,44.33319,-71.566964,1503.7101992157316,372.0,161.0
2023-05-08,07:31:05.990,-77,0,100,0,1,31,10,-81,100,11,47,30,52,10,0.05,0.06,-1.49,44.325646 -71.582870,45.5,274.61,534,16,0.4,16.3,8.9,467,94,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325646,-71.58287,44.33319,-71.566964,1518.017116520702,372.0,162.0
2023-05-08,07:31:06.990,-77,0,100,0,1,31,10,-80,96,12,49,30,54,10,0.04,0.02,-1.46,44.325636 -71.583078,45.7,276.09,534,16,0.4,16.3,8.7,470,94,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325636,-71.583078,44.33319,-71.566964,1532.442776012004,372.0,162.0
2023-05-08,07:31:07.990,-81,0,100,0,1,31,10,-84,100,11,42,30,47,10,0.05,0.0,-1.47,44.325626 -71.583286,45.4,272.87,535,16,1.2,16.3,7.4,472,94,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325626,-71.583286,44.33319,-71.566964,1546.9116635363978,372.0,163.0
2023-05-08,07:31:08.990,-78,0,100,0,1,31,10,-82,100,11,45,30,52,10,0.04,0.05,-1.56,44.325614 -71.583484,43.0,270.43,536,16,0.3,16.4,4.7,474,94,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325614,-71.583484,44.33319,-71.566964,1560.872876637637,372.0,164.0
2023-05-08,07:31:09.990,-76,0,100,0,1,31,10,-80,100,12,49,30,56,10,0.01,0.05,-1.53,44.325604 -71.583681,43.6,271.76,536,16,0.0,16.3,8.7,476,94,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325604,-71.583681,44.33319,-71.566964,1574.6826354409523,372.0,164.0
2023-05-08,07:31:10.990,-79,0,100,0,1,31,10,-82,96,11,45,30,52,10,0.03,0.07,-1.54,44.325598 -71.583882,43.9,274.37,537,16,0.6,16.3,7.3,478,94,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325598,-71.583882,44.33319,-71.566964,1588.5607176659137,372.0,165.0
2023-05-08,07:31:11.990,-78,0,100,0,1,31,10,-81,93,12,47,30,52,10,0.03,0.0,-1.5,44.325592 -71.584078,42.9,275.37,538,16,1.0,16.4,5.3,480,93,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325592,-71.584078,44.33319,-71.566964,1602.1404714042162,372.0,166.0
2023-05-08,07:31:12.990,-79,0,100,0,1,31,10,-83,100,12,43,30,50,10,0.01,0.0,-1.51,44.325585 -71.584270,41.7,273.72,539,16,0.3,16.4,4.6,481,93,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325585,-71.58427,44.33319,-71.566964,1615.5438927806522,372.0,167.0
2023-05-08,07:31:13.990,-78,0,100,0,1,31,10,-82,100,12,45,30,52,10,0.0,-0.02,-1.47,44.325575 -71.584459,41.8,275.95,539,16,0.2,16.4,5.6,482,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325575,-71.584459,44.33319,-71.566964,1628.950110660436,372.0,167.0
2023-05-08,07:31:14.990,-79,0,100,0,1,31,10,-83,96,12,45,30,52,10,0.01,0.13,-1.46,44.325567 -71.584654,43.0,276.2,539,16,0.2,16.4,7.1,484,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325567,-71.584654,44.33319,-71.566964,1642.679231032925,372.0,167.0
2023-05-08,07:31:15.990,-80,0,100,0,1,31,10,-83,100,11,43,30,52,10,0.04,0.05,-1.46,44.325567 -71.584850,42.8,275.21,540,18,0.7,16.4,5.8,486,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325567,-71.58485,44.33319,-71.566964,1656.0530190486609,372.0,168.0
2023-05-08,07:31:16.990,-80,0,100,0,1,31,10,-83,100,11,43,30,49,10,0.03,-0.02,-1.47,44.325568 -71.585040,41.3,273.83,540,18,0.1,16.4,5.1,487,93,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325568,-71.58504,44.33319,-71.566964,1668.9976405180878,372.0,168.0
2023-05-08,07:31:17.990,-78,0,100,0,1,31,10,-81,100,12,47,30,52,10,0.01,-0.03,-1.52,44.325562 -71.585225,41.1,272.18,541,18,0.6,16.4,6.4,489,93,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325562,-71.585225,44.33319,-71.566964,1682.0273535374974,372.0,169.0
2023-05-08,07:31:18.990,-79,0,100,0,1,31,10,-83,96,11,43,30,50,10,0.01,0.0,-1.51,44.325551 -71.585409,40.4,274.56,541,18,0.5,16.4,5.5,491,93,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325551,-71.585409,44.33319,-71.566964,1695.2946247081813,372.0,169.0
2023-05-08,07:31:19.990,-78,0,100,0,1,31,10,-82,96,12,45,30,52,10,0.0,0.03,-1.44,44.325539 -71.585593,40.5,277.41,542,18,-0.3,16.4,5.6,492,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325539,-71.585593,44.33319,-71.566964,1708.640496903372,372.0,170.0
2023-05-08,07:31:20.990,-79,0,100,0,1,31,10,-83,96,12,43,30,50,10,0.02,-0.05,-1.45,44.325530 -71.585782,41.8,275.72,542,18,0.0,16.3,7.9,494,93,AUTO,-2,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.32553,-71.585782,44.33319,-71.566964,1722.1889431228174,372.0,170.0
2023-05-08,07:31:21.990,-78,0,100,0,1,31,10,-83,96,12,43,30,52,10,0.04,0.07,-1.43,44.325519 -71.585977,42.9,277.57,542,18,0.8,16.3,7.5,496,93,AUTO,-5,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325519,-71.585977,44.33319,-71.566964,1736.2873853411888,372.0,170.0
2023-05-08,07:31:22.990,-80,0,100,0,1,31,10,-83,100,11,43,30,49,10,0.02,0.0,-1.35,44.325509 -71.586169,42.1,282.34,543,18,0.8,16.4,4.7,498,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325509,-71.586169,44.33319,-71.566964,1750.1480184600493,372.0,171.0
2023-05-08,07:31:23.990,-79,0,100,0,1,31,10,-84,100,11,42,30,50,10,0.01,0.0,-1.42,44.325495 -71.586357,41.3,279.61,544,18,1.0,16.4,4.2,499,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325495,-71.586357,44.33319,-71.566964,1763.9701468905184,372.0,172.0
2023-05-08,07:31:24.990,-79,0,100,0,1,31,10,-83,100,11,43,30,52,10,0.0,0.04,-1.46,44.325483 -71.586536,39.2,275.32,545,18,0.0,16.4,2.9,500,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325483,-71.586536,44.33319,-71.566964,1777.0775535966245,372.0,173.0
2023-05-08,07:31:25.990,-78,0,100,0,1,31,10,-82,100,12,45,30,52,10,0.0,0.07,-1.47,44.325474 -71.586712,39.0,276.61,545,18,-0.3,16.4,5.8,502,93,AUTO,-4,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325474,-71.586712,44.33319,-71.566964,1789.8338555530713,372.0,173.0
2023-05-08,07:31:26.990,-78,0,100,0,1,31,10,-82,100,12,45,30,52,10,0.0,0.02,-1.43,44.325468 -71.586895,40.6,276.63,544,18,-0.6,16.3,7.6,503,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325468,-71.586895,44.33319,-71.566964,1802.9397681737998,372.0,172.0
2023-05-08,07:31:27.990,-76,0,100,0,1,31,10,-81,100,12,47,30,56,10,0.05,0.0,-1.46,44.325462 -71.587087,42.0,276.11,545,18,1.3,16.3,8.0,506,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325462,-71.587087,44.33319,-71.566964,1816.6987133515427,372.0,173.0
2023-05-08,07:31:28.990,-80,0,100,0,1,31,10,-84,100,12,42,30,49,10,0.03,0.0,-1.49,44.325454 -71.587274,40.7,275.2,547,18,1.6,16.4,4.0,508,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325454,-71.587274,44.33319,-71.566964,1830.2353632991822,372.0,175.0
2023-05-08,07:31:29.990,-79,0,100,0,1,31,10,-84,96,11,42,30,49,10,-0.02,0.1,-1.45,44.325444 -71.587455,39.9,273.72,547,18,0.0,16.4,3.8,509,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325444,-71.587455,44.33319,-71.566964,1843.474985201162,372.0,175.0
2023-05-08,07:31:30.990,-81,0,100,0,1,31,10,-85,96,10,40,30,47,10,0.0,0.03,-1.44,44.325441 -71.587641,41.7,278.24,547,18,0.2,16.3,7.2,510,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325441,-71.587641,44.33319,-71.566964,1856.723286305291,372.0,175.0
2023-05-08,07:31:31.990,-80,0,100,0,1,31,10,-83,93,11,43,30,49,10,0.01,-0.03,-1.4,44.325442 -71.587835,42.7,277.19,548,18,0.6,16.4,5.0,512,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325442,-71.587835,44.33319,-71.566964,1870.3545895412428,372.0,176.0
2023-05-08,07:31:32.990,-80,0,100,0,1,31,10,-83,100,11,43,30,49,10,0.01,-0.05,-1.48,44.325438 -71.588030,42.7,272.4,549,17,1.0,16.4,4.1,513,93,AUTO,-4,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325438,-71.58803,44.33319,-71.566964,1884.3387296455146,372.0,177.0
2023-05-08,07:31:33.990,-79,0,100,0,1,31,10,-83,100,11,43,30,52,10,0.0,0.0,-1.54,44.325424 -71.588224,42.1,270.55,550,18,1.0,16.4,3.2,514,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325424,-71.588224,44.33319,-71.566964,1898.7814034148284,372.0,178.0
2023-05-08,07:31:34.990,-80,0,100,0,1,31,10,-83,96,11,43,30,49,10,-0.02,0.04,-1.52,44.325409 -71.588409,39.9,273.2,550,18,-0.1,16.4,2.6,515,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325409,-71.588409,44.33319,-71.566964,1912.6526072879296,372.0,178.0
2023-05-08,07:31:35.990,-80,0,100,0,1,31,10,-83,96,11,43,30,49,10,-0.02,0.06,-1.53,44.325398 -71.588591,39.9,271.75,550,17,-0.7,16.4,6.8,517,93,AUTO,-4,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325398,-71.588591,44.33319,-71.566964,1926.1245162009363,372.0,178.0
2023-05-08,07:31:36.990,-79,0,100,0,1,31,10,-83,100,11,43,30,50,10,0.0,0.04,-1.46,44.325389 -71.588778,41.3,275.41,550,17,0.1,16.4,6.7,519,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325389,-71.588778,44.33319,-71.566964,1939.867903000464,372.0,178.0
2023-05-08,07:31:37.990,-79,0,100,0,1,31,10,-82,96,11,45,30,50,10,0.02,0.04,-1.46,44.325383 -71.588966,41.3,277.3,550,18,0.4,16.3,7.2,520,93,AUTO,-5,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1477,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325383,-71.588966,44.33319,-71.566964,1953.551325980295,372.0,178.0
2023-05-08,07:31:38.990,-79,0,100,0,1,31,10,-83,96,11,45,30,52,10,0.02,0.0,-1.43,44.325377 -71.589150,40.8,276.52,550,18,0.3,16.4,6.7,522,93,AUTO,-4,1,-1024,4,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325377,-71.58915,44.33319,-71.566964,1966.9680155184858,372.0,178.0
2023-05-08,07:31:39.990,-77,0,100,0,1,31,10,-81,100,11,47,30,54,10,0.03,0.03,-1.5,44.325368 -71.589338,42.2,271.06,550,18,-0.2,16.3,9.6,524,93,AUTO,-4,1,-1024,5,-1024,-1024,-19,0,0,0,0,1024,1024,-1,0,-1,-1,-1,1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5,44.325368,-71.589338,44.33319,-71.566964,1980.8345625504107,372.0,178.0
