Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V),GPS_LAT,GPS_LON,HOME_GPS_LAT,HOME_GPS_LON,HOME_DIST,HOME_Alt(m),Rel_Alt(m)
2023-04-21,13:38:18.420,55,0,100,0,0,19,100,57,100,14,89,20,92,20,0.11,-0.05,2.52,44.330080 -71.565746,51.7,144.33,446,13,-0.6,16.1,14.1,154,98,AUTO,-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.33008,-71.565746,44.333122,-71.566912,350.7384966999389,372.0,74.0
2023-04-21,13:38:19.420,62,0,100,0,1,19,100,64,100,14,78,20,81,20,0.15,-0.04,2.49,44.329855 -71.565557,54.6,142.94,447,13,1.1,16.0,18.3,157,98,AUTO,-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.329855,-71.565557,44.333122,-71.566912,378.92388690281956,372.0,75.0
2023-04-21,13:38:20.420,58,0,100,0,1,19,100,60,100,14,84,20,87,20,0.17,0.0,2.53,44.329740 -71.565461,55.6,143.05,448,13,1.0,16.0,18.4,165,97,AUTO,-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.32974,-71.565461,44.333122,-71.566912,393.3722227806478,372.0,76.0
2023-04-21,13:38:21.420,58,0,100,0,1,19,100,59,100,13,86,20,87,20,0.17,-0.01,2.53,44.329507 -71.565272,57.4,145.24,449,13,1.3,16.0,17.6,172,97,AUTO,0,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.329507,-71.565272,44.333122,-71.566912,422.605265469624,372.0,77.0
2023-04-21,13:38:22.420,56,0,100,0,1,19,100,60,100,15,84,20,91,20,0.17,-0.02,2.5,44.329387 -71.565178,57.1,145.38,450,13,2.1,16.0,16.5,176,97,AUTO,0,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.329387,-71.565178,44.333122,-71.566912,437.61517550300374,372.0,78.0
2023-04-21,13:38:23.420,56,0,100,0,0,19,100,58,100,13,87,20,91,20,0.14,-0.1,2.48,44.329167 -71.564999,54.9,141.14,453,13,2.0,16.1,13.3,179,97,AUTO,-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.329167,-71.564999,44.333122,-71.566912,465.3547725876241,372.0,81.0
2023-04-21,13:38:24.420,57,0,100,0,1,19,100,59,100,14,86,20,89,20,0.08,0.0,2.51,44.329058 -71.564905,53.5,143.85,454,13,0.7,16.2,8.3,183,97,AUTO,-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.329058,-71.564905,44.333122,-71.566912,479.26358042280043,372.0,82.0
2023-04-21,13:38:25.420,59,0,100,0,0,19,100,60,100,13,84,20,86,20,0.05,-0.03,2.49,44.328947 -71.564811,53.1,141.45,453,13,-0.6,16.2,7.8,184,97,AUTO,0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.328947,-71.564811,44.333122,-71.566912,493.400589366476,372.0,81.0
2023-04-21,13:38:26.420,60,0,100,0,1,19,100,62,100,13,81,20,84,20,0.03,0.03,2.48,44.328732 -71.564626,53.4,141.74,453,13,-0.8,16.2,9.3,186,97,AUTO,-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.328732,-71.564626,44.333122,-71.566912,520.910158076711,372.0,81.0
2023-04-21,13:38:27.420,62,0,100,0,1,19,100,63,100,14,79,20,81,20,0.06,0.0,2.49,44.328622 -71.564530,54.7,143.99,453,13,0.9,16.2,10.4,190,97,AUTO,-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.328622,-71.56453,44.333122,-71.566912,535.0454322360155,372.0,81.0
2023-04-21,13:38:28.420,64,0,100,0,1,19,100,75,100,13,60,20,78,20,0.0,0.65,2.69,44.328395 -71.564356,54.2,155.37,454,13,-0.8,16.3,6.4,192,97,AUTO,-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.328395,-71.564356,44.333122,-71.566912,563.5663424427738,372.0,82.0
2023-04-21,13:38:29.420,59,0,100,0,1,19,100,67,100,13,73,20,86,20,0.04,0.82,-3.11,44.328264 -71.564317,55.9,175.37,453,13,-1.3,16.1,15.7,195,97,AUTO,0,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.328264,-71.564317,44.333122,-71.566912,578.2759869370251,372.0,81.0
2023-04-21,13:38:30.420,66,0,100,0,1,19,100,72,100,13,65,20,84,20,0.06,0.77,-2.57,44.328130 -71.564341,58.9,195.14,452,13,0.2,15.9,19.7,199,97,AUTO,0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.32813,-71.564341,44.333122,-71.566912,591.5559764007829,372.0,80.0
2023-04-21,13:38:31.420,62,0,100,0,1,19,100,87,100,4,41,20,81,20,0.19,0.58,-2.21,44.327907 -71.564563,62.3,232.15,454,13,2.6,16.0,17.4,207,97,AUTO,-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.327907,-71.564563,44.333122,-71.566912,609.2385517571661,372.0,82.0
2023-04-21,13:38:32.420,63,0,100,0,0,19,100,65,94,13,76,20,79,20,0.14,0.46,-1.97,44.327835 -71.564724,58.2,244.04,456,13,2.9,16.1,10.7,210,97,AUTO,-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.327835,-71.564724,44.333122,-71.566912,613.1064582022226,372.0,84.0
2023-04-21,13:38:33.420,58,0,100,0,0,19,100,58,100,14,87,20,87,20,0.05,0.18,-1.83,44.327781 -71.564886,55.6,251.57,459,13,0.9,16.3,4.4,211,97,AUTO,0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.327781,-71.564886,44.333122,-71.566912,615.3670417493395,372.0,87.0
2023-04-21,13:38:34.420,56,0,100,0,0,19,100,57,100,13,89,20,91,20,0.02,0.19,-1.77,44.327704 -71.565181,47.2,258.25,460,13,0.0,16.3,3.3,212,97,AUTO,-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9,44.327704,-71.565181,44.333122,-71.566912,617.9869332385654,372.0,88.0
