Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-04-21,13:38:20.420,58,0,100,0,1,19,100,60,100,14,84,20,87,20,0.17,0.00,2.53,44.329740 -71.565461,55.6,143.05,448,13,1.0,16.0,18.4,165,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:21.420,58,0,100,0,1,19,100,59,100,13,86,20,87,20,0.17,-0.01,2.53,44.329507 -71.565272,57.4,145.24,449,13,1.3,16.0,17.6,172,97,"AUTO",0,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:22.420,56,0,100,0,1,19,100,60,100,15,84,20,91,20,0.17,-0.02,2.50,44.329387 -71.565178,57.1,145.38,450,13,2.1,16.0,16.5,176,97,"AUTO",0,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:23.420,56,0,100,0,0,19,100,58,100,13,87,20,91,20,0.14,-0.10,2.48,44.329167 -71.564999,54.9,141.14,453,13,2.0,16.1,13.3,179,97,"AUTO",-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:24.420,57,0,100,0,1,19,100,59,100,14,86,20,89,20,0.08,0.00,2.51,44.329058 -71.564905,53.5,143.85,454,13,0.7,16.2,8.3,183,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:25.420,59,0,100,0,0,19,100,60,100,13,84,20,86,20,0.05,-0.03,2.49,44.328947 -71.564811,53.1,141.45,453,13,-0.6,16.2,7.8,184,97,"AUTO",0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:26.420,60,0,100,0,1,19,100,62,100,13,81,20,84,20,0.03,0.03,2.48,44.328732 -71.564626,53.4,141.74,453,13,-0.8,16.2,9.3,186,97,"AUTO",-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:27.420,62,0,100,0,1,19,100,63,100,14,79,20,81,20,0.06,0.00,2.49,44.328622 -71.564530,54.7,143.99,453,13,0.9,16.2,10.4,190,97,"AUTO",-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:28.420,64,0,100,0,1,19,100,75,100,13,60,20,78,20,0.00,0.65,2.69,44.328395 -71.564356,54.2,155.37,454,13,-0.8,16.3,6.4,192,97,"AUTO",-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:29.420,59,0,100,0,1,19,100,67,100,13,73,20,86,20,0.04,0.82,-3.11,44.328264 -71.564317,55.9,175.37,453,13,-1.3,16.1,15.7,195,97,"AUTO",0,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:30.420,66,0,100,0,1,19,100,72,100,13,65,20,84,20,0.06,0.77,-2.57,44.328130 -71.564341,58.9,195.14,452,13,0.2,15.9,19.7,199,97,"AUTO",0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:31.420,62,0,100,0,1,19,100,87,100,4,41,20,81,20,0.19,0.58,-2.21,44.327907 -71.564563,62.3,232.15,454,13,2.6,16.0,17.4,207,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:32.420,63,0,100,0,0,19,100,65,94,13,76,20,79,20,0.14,0.46,-1.97,44.327835 -71.564724,58.2,244.04,456,13,2.9,16.1,10.7,210,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:33.420,58,0,100,0,0,19,100,58,100,14,87,20,87,20,0.05,0.18,-1.83,44.327781 -71.564886,55.6,251.57,459,13,0.9,16.3,4.4,211,97,"AUTO",0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:34.420,56,0,100,0,0,19,100,57,100,13,89,20,91,20,0.02,0.19,-1.77,44.327704 -71.565181,47.2,258.25,460,13,0.0,16.3,3.3,212,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:35.420,51,0,100,0,0,19,100,52,100,13,97,20,99,20,0.01,0.14,-1.65,44.327678 -71.565326,45.0,263.44,460,13,-0.3,16.3,5.3,214,97,"AUTO",-1,2,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1481,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:36.420,52,0,100,0,0,19,100,53,100,13,95,20,97,20,0.04,0.03,-1.55,44.327650 -71.565611,45.4,271.67,460,13,0.0,16.2,7.6,215,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:37.420,53,0,100,0,0,19,100,54,100,14,81,20,89,20,0.08,-0.08,-1.58,44.327640 -71.565765,45.9,269.18,460,13,1.0,16.2,10.2,219,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:38.420,56,0,100,0,0,19,100,58,100,13,87,20,91,20,0.09,-0.01,-1.60,44.327614 -71.566066,47.5,268.04,462,13,1.8,16.2,10.3,221,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:39.420,55,0,100,0,0,19,100,58,100,14,87,20,92,20,0.08,-0.01,-1.58,44.327599 -71.566219,46.8,268.63,464,13,2.0,16.3,6.8,224,97,"AUTO",-1,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2023-04-21,13:38:40.420,53,0,100,0,0,19,100,55,100,14,92,20,95,20,0.05,-0.10,-1.62,44.327585 -71.566369,46.2,267.36,465,13,1.9,16.3,5.5,226,97,"AUTO",0,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,0,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1480,2012,988,988,1705,886,988,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
